"order_id","customer_id","product","category","order_date","quantity","price"
3885,35,"Laptop","Electronics","2025-10-03",2,"18870.36"
3886,214,"Watch","Fashion","2025-03-28",4,"10508.31"
3887,192,"Bag","Fashion","2025-09-09",4,"25231.48"
3888,161,"Watch","Electronics","2025-10-25",6,"2132.15"
3889,164,"Phone","Electronics","2025-06-16",1,"35635.49"
3890,55,"Phone","Fashion","2025-08-09",2,"30111.19"
3891,298,"Bag","Electronics","2025-09-29",3,"48801.86"
3892,127,"Phone","Fashion","2025-10-11",1,"11635.94"
3893,142,"Watch","Fashion","2025-10-13",3,"4343.41"
3894,153,"Laptop","Fashion","2025-03-12",3,"23328.68"
3895,225,"Bag","Electronics","2025-09-08",5,"20625.81"
3896,35,"Bag","Electronics","2025-11-01",2,"6259.20"
3897,152,"Phone","Electronics","2025-11-24",5,"16969.43"
3898,251,"Laptop","Fashion","2026-01-14",4,"29247.97"
3899,224,"Shoes","Electronics","2025-03-07",5,"5110.89"
3900,131,"Phone","Electronics","2025-12-15",2,"36745.70"
3901,121,"Phone","Fashion","2026-01-08",4,"48087.58"
3902,280,"Watch","Electronics","2026-01-07",4,"22238.97"
3903,183,"Laptop","Electronics","2025-05-13",5,"31672.64"
3904,232,"Watch","Electronics","2025-10-29",1,"49434.51"
3905,141,"Laptop","Electronics","2025-07-09",4,"14464.48"
3906,221,"Laptop","Electronics","2025-06-30",4,"39168.97"
3907,123,"Phone","Electronics","2025-09-16",3,"38351.25"
3908,12,"Phone","Electronics","2025-03-08",3,"3663.86"
3909,220,"Shoes","Electronics","2025-06-16",2,"30867.45"
3910,229,"Phone","Fashion","2025-06-14",3,"19005.02"
3911,255,"Bag","Electronics","2025-12-28",3,"47103.12"
3912,48,"Phone","Electronics","2025-10-06",2,"27442.02"
3913,34,"Laptop","Electronics","2026-02-03",2,"26029.57"
3914,30,"Phone","Electronics","2025-03-07",2,"27336.04"
3915,299,"Bag","Electronics","2025-07-22",5,"10262.42"
3916,193,"Bag","Electronics","2025-10-01",4,"7708.39"
3917,64,"Phone","Electronics","2026-02-23",6,"49025.80"
3918,103,"Laptop","Fashion","2025-10-30",2,"16509.74"
3919,54,"Watch","Electronics","2025-09-07",6,"36895.87"
3920,27,"Watch","Fashion","2025-11-14",3,"30552.40"
3921,178,"Watch","Electronics","2025-05-15",3,"31647.50"
3922,11,"Laptop","Fashion","2025-07-28",3,"16742.30"
3923,44,"Shoes","Fashion","2025-07-03",3,"20820.23"
3924,81,"Phone","Fashion","2025-12-10",4,"2845.78"
3925,159,"Watch","Fashion","2026-01-22",1,"9878.20"
3926,171,"Watch","Fashion","2025-12-05",5,"15396.67"
3927,191,"Watch","Fashion","2025-09-14",3,"13451.83"
3928,71,"Phone","Electronics","2025-10-13",2,"32165.33"
3929,238,"Phone","Electronics","2025-08-12",2,"1745.53"
3930,299,"Shoes","Electronics","2026-01-01",3,"24874.30"
3931,4,"Watch","Fashion","2025-08-24",5,"29969.00"
3932,143,"Watch","Electronics","2026-01-08",4,"43663.62"
3933,116,"Laptop","Fashion","2025-12-25",4,"47460.59"
3934,283,"Shoes","Fashion","2026-01-05",3,"40815.98"
3935,84,"Shoes","Electronics","2025-05-29",2,"32954.98"
3936,104,"Bag","Fashion","2025-10-05",1,"43981.48"
3937,107,"Watch","Electronics","2026-02-17",2,"15522.31"
3938,79,"Bag","Electronics","2025-10-03",5,"815.79"
3939,75,"Bag","Fashion","2026-02-11",1,"1792.89"
4049,157,"Bag","Fashion","2025-09-06",2,"40367.41"
3940,213,"Watch","Fashion","2025-04-19",2,"37698.59"
3941,91,"Laptop","Fashion","2025-05-18",5,"35344.89"
3942,180,"Watch","Fashion","2025-07-11",3,"22146.87"
3943,73,"Watch","Fashion","2025-04-16",3,"17323.75"
3944,159,"Laptop","Electronics","2025-03-02",2,"2626.32"
3945,40,"Bag","Fashion","2025-12-19",5,"6163.52"
3946,182,"Watch","Fashion","2025-07-05",3,"15625.28"
3947,190,"Watch","Electronics","2025-07-23",4,"21332.70"
3948,105,"Watch","Electronics","2025-06-17",4,"23715.62"
3949,267,"Phone","Electronics","2025-10-06",4,"48427.12"
3950,92,"Shoes","Fashion","2025-10-28",2,"22833.43"
3951,207,"Phone","Fashion","2025-07-14",5,"42520.78"
3952,231,"Laptop","Fashion","2025-10-26",5,"23366.52"
3953,82,"Shoes","Electronics","2025-08-13",1,"29893.42"
3954,73,"Phone","Fashion","2025-06-12",5,"45681.62"
3955,57,"Watch","Electronics","2025-07-02",3,"3936.87"
3956,32,"Watch","Electronics","2025-05-25",2,"13371.29"
3957,3,"Shoes","Electronics","2026-01-09",1,"11116.43"
3958,292,"Shoes","Electronics","2026-01-09",1,"25087.51"
3959,22,"Bag","Electronics","2025-07-10",3,"35724.37"
3960,269,"Shoes","Electronics","2025-11-25",5,"18467.88"
3961,137,"Shoes","Electronics","2026-02-24",1,"1618.45"
3962,48,"Phone","Electronics","2025-12-04",2,"12225.64"
3963,288,"Shoes","Electronics","2025-12-19",5,"31369.16"
3964,204,"Laptop","Electronics","2025-06-04",3,"8503.35"
3965,162,"Laptop","Electronics","2025-08-27",6,"44963.48"
3966,153,"Shoes","Electronics","2025-10-30",6,"2866.66"
3967,122,"Watch","Fashion","2025-09-27",4,"5742.96"
3968,232,"Watch","Electronics","2025-04-10",6,"32400.84"
3969,291,"Laptop","Fashion","2025-07-11",2,"5243.42"
3970,234,"Watch","Fashion","2025-10-06",5,"29878.10"
3971,168,"Shoes","Fashion","2025-03-24",3,"30060.03"
3972,129,"Watch","Electronics","2025-08-24",1,"45721.45"
3973,21,"Watch","Fashion","2025-07-04",3,"38160.45"
3974,13,"Bag","Electronics","2025-12-28",5,"583.71"
3975,188,"Watch","Fashion","2026-02-04",5,"21430.44"
3976,17,"Shoes","Fashion","2025-03-17",6,"14721.19"
3977,296,"Shoes","Electronics","2025-04-09",6,"43759.86"
3978,222,"Watch","Fashion","2025-10-19",6,"6423.60"
3979,133,"Phone","Fashion","2025-09-08",4,"4173.54"
3980,35,"Phone","Electronics","2025-12-07",1,"32756.42"
3981,256,"Laptop","Fashion","2025-03-16",4,"34128.63"
3982,186,"Shoes","Electronics","2025-10-27",2,"3312.71"
3983,200,"Watch","Fashion","2025-03-30",5,"18883.99"
3984,227,"Laptop","Fashion","2026-02-12",2,"45729.41"
3985,92,"Laptop","Fashion","2025-07-03",3,"32424.15"
3986,100,"Watch","Electronics","2025-07-03",2,"11425.41"
3987,238,"Bag","Electronics","2026-02-25",6,"4801.73"
3988,54,"Bag","Electronics","2026-02-20",1,"38849.16"
3989,150,"Watch","Fashion","2025-03-21",2,"29447.09"
3990,230,"Shoes","Fashion","2025-06-14",3,"16714.97"
3991,118,"Phone","Fashion","2025-09-12",3,"6840.08"
3992,228,"Watch","Electronics","2025-06-29",3,"20941.93"
3993,59,"Watch","Electronics","2025-04-11",2,"24668.92"
3994,32,"Phone","Electronics","2025-03-19",1,"2830.58"
3995,150,"Laptop","Electronics","2025-11-03",2,"36047.24"
3996,242,"Shoes","Electronics","2025-06-19",2,"47884.29"
3997,249,"Watch","Electronics","2025-08-07",4,"40640.79"
3998,1,"Watch","Fashion","2025-12-02",1,"14610.26"
3999,40,"Phone","Fashion","2025-09-05",6,"31589.04"
4000,70,"Shoes","Fashion","2025-11-23",2,"8120.13"
4001,126,"Phone","Electronics","2026-02-07",2,"32196.69"
4002,58,"Watch","Electronics","2025-11-26",2,"10673.63"
4003,27,"Bag","Electronics","2026-01-25",2,"11336.29"
4004,42,"Laptop","Fashion","2025-10-28",5,"37727.75"
4005,256,"Phone","Fashion","2025-08-10",4,"21304.56"
4006,147,"Shoes","Electronics","2025-10-19",4,"34776.79"
4007,183,"Phone","Electronics","2025-10-30",4,"14678.58"
4008,268,"Phone","Fashion","2025-06-06",2,"22684.45"
4009,131,"Phone","Fashion","2025-08-01",3,"32698.72"
4010,70,"Phone","Fashion","2025-03-05",4,"615.20"
4011,256,"Laptop","Electronics","2026-02-26",4,"43471.34"
4012,99,"Watch","Electronics","2025-10-20",5,"4242.18"
4013,151,"Laptop","Fashion","2025-05-25",5,"16866.05"
4014,161,"Bag","Fashion","2025-11-07",5,"9700.86"
4015,100,"Shoes","Fashion","2025-12-14",2,"20348.14"
4016,55,"Watch","Fashion","2025-09-05",2,"47434.23"
4017,4,"Laptop","Fashion","2025-07-11",4,"11592.17"
4018,151,"Phone","Electronics","2025-05-16",4,"30946.62"
4019,8,"Shoes","Electronics","2025-04-29",5,"14823.68"
4020,211,"Watch","Electronics","2025-11-27",4,"20021.79"
4021,125,"Laptop","Electronics","2025-11-07",1,"2886.15"
4022,172,"Shoes","Fashion","2025-11-03",6,"34314.32"
4023,97,"Phone","Fashion","2025-07-09",4,"17018.92"
4024,24,"Bag","Fashion","2025-11-06",6,"49103.13"
4025,143,"Phone","Electronics","2025-06-04",6,"31523.00"
4026,57,"Watch","Electronics","2025-12-10",4,"29476.02"
4027,54,"Laptop","Electronics","2025-08-15",5,"7482.13"
4028,214,"Laptop","Electronics","2025-07-16",3,"21670.25"
4029,166,"Laptop","Electronics","2025-09-03",6,"41618.56"
4030,272,"Watch","Electronics","2025-12-31",3,"14907.28"
4031,151,"Shoes","Fashion","2025-08-31",2,"3045.45"
4032,55,"Laptop","Fashion","2025-10-13",2,"25359.18"
4033,71,"Shoes","Fashion","2025-07-04",4,"20750.92"
4034,68,"Bag","Fashion","2025-10-08",3,"49932.13"
4035,2,"Bag","Fashion","2025-03-13",6,"43326.38"
4036,197,"Watch","Fashion","2026-02-08",1,"45633.77"
4037,93,"Bag","Fashion","2026-02-13",5,"9241.77"
4038,69,"Bag","Electronics","2025-08-05",3,"26257.78"
4039,142,"Phone","Electronics","2025-09-25",6,"14407.41"
4040,0,"Watch","Fashion","2025-04-01",3,"15595.91"
4041,59,"Bag","Electronics","2025-05-07",3,"29983.07"
4042,232,"Bag","Electronics","2025-05-23",2,"19965.08"
4043,230,"Shoes","Fashion","2025-09-14",5,"16313.32"
4044,116,"Watch","Electronics","2026-02-01",6,"25091.27"
4045,19,"Bag","Fashion","2025-12-28",1,"30361.95"
4046,164,"Phone","Fashion","2025-07-07",5,"18095.26"
4047,12,"Bag","Fashion","2025-07-08",2,"23832.08"
4048,162,"Phone","Electronics","2025-06-15",3,"4242.18"
4050,37,"Watch","Electronics","2025-12-07",2,"24060.04"
4051,192,"Bag","Fashion","2025-08-13",4,"4416.42"
4052,105,"Laptop","Fashion","2025-04-02",4,"47634.01"
4053,268,"Shoes","Electronics","2025-06-14",5,"23649.07"
4054,85,"Laptop","Electronics","2026-02-11",1,"10411.89"
4055,141,"Watch","Fashion","2025-12-23",4,"20143.58"
4056,222,"Shoes","Electronics","2025-10-07",5,"43803.28"
4057,145,"Phone","Electronics","2026-02-05",3,"50220.46"
4058,51,"Laptop","Electronics","2025-10-30",3,"36029.43"
4059,201,"Laptop","Electronics","2025-12-02",5,"15038.51"
4060,253,"Laptop","Fashion","2025-03-28",3,"10561.32"
4061,212,"Phone","Fashion","2025-07-02",2,"34816.51"
4062,104,"Shoes","Electronics","2025-10-14",3,"35872.19"
4063,47,"Watch","Electronics","2025-03-02",2,"21368.04"
4064,298,"Laptop","Fashion","2025-07-17",2,"9082.61"
4065,203,"Bag","Electronics","2026-01-23",3,"14342.76"
4066,83,"Shoes","Electronics","2025-04-07",1,"9626.73"
4067,118,"Shoes","Fashion","2025-03-11",5,"21871.88"
4068,124,"Phone","Electronics","2025-05-22",5,"36644.16"
4069,163,"Bag","Electronics","2025-06-27",2,"38674.02"
4070,110,"Shoes","Electronics","2026-02-05",2,"48929.70"
4071,113,"Bag","Fashion","2025-10-10",6,"11448.55"
4072,28,"Laptop","Electronics","2025-11-28",3,"856.13"
4073,48,"Watch","Fashion","2026-01-28",2,"3932.21"
4074,81,"Watch","Fashion","2025-12-01",5,"35775.59"
4075,1,"Phone","Fashion","2026-02-22",2,"32384.39"
4076,156,"Shoes","Electronics","2025-03-14",5,"37000.28"
4077,187,"Phone","Electronics","2025-09-24",5,"32947.25"
4078,31,"Laptop","Fashion","2026-01-17",4,"20257.91"
4079,25,"Watch","Electronics","2025-05-12",5,"31207.01"
4080,275,"Phone","Electronics","2025-09-14",2,"37461.62"
4081,191,"Bag","Fashion","2026-02-23",6,"29371.27"
4082,34,"Laptop","Fashion","2025-07-15",1,"30592.58"
4083,297,"Shoes","Fashion","2025-03-27",2,"36144.70"
4084,89,"Bag","Electronics","2025-11-25",5,"44375.59"
4085,174,"Laptop","Fashion","2025-10-28",6,"32251.99"
4086,43,"Shoes","Electronics","2025-10-08",1,"4167.41"
4087,39,"Phone","Fashion","2025-03-22",3,"42569.77"
4088,164,"Phone","Electronics","2025-06-13",4,"34080.69"
4089,47,"Phone","Fashion","2025-03-10",2,"44890.05"
4090,217,"Phone","Fashion","2025-12-11",6,"27594.98"
4091,269,"Watch","Fashion","2025-09-11",1,"26492.50"
4092,230,"Phone","Electronics","2025-07-29",3,"45606.21"
4093,240,"Bag","Fashion","2025-04-27",6,"34164.32"
4094,82,"Phone","Fashion","2026-02-19",3,"27825.44"
4095,106,"Phone","Fashion","2025-05-11",2,"43373.26"
4096,143,"Bag","Electronics","2025-08-31",4,"9148.95"
4097,8,"Watch","Fashion","2025-10-16",5,"13382.64"
4098,32,"Watch","Electronics","2025-04-30",3,"22045.70"
4099,213,"Laptop","Fashion","2025-08-07",2,"45471.41"
4100,243,"Bag","Fashion","2025-04-01",6,"14354.47"
4101,23,"Watch","Electronics","2025-03-31",5,"4877.88"
4102,34,"Laptop","Fashion","2026-01-09",5,"41391.17"
4103,148,"Shoes","Fashion","2025-12-03",6,"40224.48"
4104,187,"Phone","Fashion","2025-09-28",2,"17858.05"
4105,123,"Phone","Fashion","2025-12-17",5,"49655.01"
4106,60,"Watch","Electronics","2025-11-05",3,"30312.62"
4107,156,"Laptop","Fashion","2025-10-14",1,"7710.24"
4108,133,"Phone","Electronics","2025-11-03",2,"23795.90"
4109,72,"Phone","Electronics","2025-09-01",1,"883.43"
4110,138,"Laptop","Electronics","2026-01-25",5,"16172.99"
4111,89,"Bag","Fashion","2026-01-01",4,"2550.54"
4112,53,"Shoes","Fashion","2025-03-25",4,"6421.88"
4113,260,"Laptop","Electronics","2026-01-09",5,"18663.76"
4114,208,"Laptop","Fashion","2025-12-26",5,"30719.18"
4115,189,"Bag","Electronics","2025-12-31",2,"34901.04"
4116,18,"Bag","Electronics","2025-06-14",5,"9923.22"
4117,50,"Shoes","Fashion","2025-04-19",4,"3432.88"
4118,192,"Bag","Electronics","2025-09-18",2,"27129.92"
4119,4,"Shoes","Electronics","2025-11-01",3,"42106.84"
4120,20,"Phone","Electronics","2025-10-23",2,"30487.52"
4121,170,"Laptop","Fashion","2026-02-28",5,"36431.39"
4122,250,"Shoes","Fashion","2025-06-07",3,"18797.27"
4123,45,"Shoes","Fashion","2025-06-14",4,"24846.86"
4124,222,"Bag","Electronics","2025-12-13",3,"6669.34"
4125,8,"Bag","Fashion","2025-04-24",6,"4775.78"
4126,201,"Watch","Fashion","2025-09-03",6,"29290.80"
4127,1,"Laptop","Electronics","2025-09-28",1,"7822.93"
4128,156,"Watch","Fashion","2025-08-30",5,"23818.45"
4129,114,"Laptop","Electronics","2025-10-18",2,"9268.58"
4130,168,"Phone","Fashion","2025-09-22",3,"40855.14"
4131,251,"Watch","Fashion","2025-08-07",2,"48032.71"
4132,187,"Phone","Electronics","2025-03-02",3,"18536.70"
4133,145,"Phone","Fashion","2025-12-01",5,"33626.53"
4134,183,"Watch","Electronics","2025-08-02",4,"5627.52"
4135,273,"Watch","Fashion","2025-06-28",4,"8478.31"
4136,60,"Laptop","Electronics","2025-04-01",6,"3895.61"
4137,172,"Laptop","Fashion","2025-12-22",4,"27864.92"
4138,224,"Watch","Fashion","2026-02-03",5,"11068.80"
4139,221,"Bag","Electronics","2025-06-28",3,"9835.52"
4140,47,"Phone","Electronics","2025-08-18",6,"709.45"
4141,264,"Phone","Fashion","2025-06-03",3,"40030.26"
4142,6,"Phone","Fashion","2025-12-06",4,"15945.56"
4143,221,"Phone","Fashion","2025-10-30",2,"27443.53"
4144,239,"Laptop","Fashion","2025-11-20",3,"37258.90"
4145,300,"Laptop","Electronics","2025-09-14",4,"50450.98"
4146,139,"Watch","Fashion","2025-05-02",6,"15870.14"
4147,212,"Phone","Electronics","2026-01-31",1,"19611.90"
4148,121,"Bag","Fashion","2025-09-10",4,"40946.19"
4149,66,"Phone","Fashion","2025-09-15",6,"26406.80"
4150,99,"Laptop","Fashion","2025-06-30",5,"28775.04"
4151,164,"Phone","Electronics","2025-06-05",3,"1904.90"
4152,79,"Shoes","Fashion","2025-12-28",3,"31228.10"
4153,239,"Laptop","Fashion","2025-06-19",6,"43139.62"
4154,113,"Bag","Fashion","2025-09-17",5,"41552.98"
4155,43,"Shoes","Fashion","2025-09-27",5,"12138.21"
4156,19,"Watch","Electronics","2025-04-25",2,"34310.26"
4157,54,"Phone","Electronics","2025-10-12",1,"41018.31"
4158,201,"Bag","Electronics","2025-05-15",5,"31939.29"
4159,66,"Watch","Electronics","2025-08-01",3,"36909.03"
4160,19,"Shoes","Electronics","2025-06-25",4,"32005.46"
4161,219,"Watch","Fashion","2026-01-06",4,"15304.98"
4162,92,"Watch","Electronics","2025-04-29",3,"49220.42"
4163,71,"Phone","Fashion","2025-12-15",4,"36293.84"
4164,75,"Watch","Fashion","2025-03-03",5,"24754.90"
4165,158,"Phone","Electronics","2025-06-11",4,"19607.35"
4166,262,"Watch","Fashion","2025-08-30",4,"34270.45"
4167,202,"Bag","Fashion","2025-07-17",6,"27750.72"
4168,145,"Phone","Electronics","2025-08-11",4,"35610.00"
4169,234,"Watch","Electronics","2025-06-22",5,"25013.32"
4170,213,"Laptop","Electronics","2025-12-01",4,"14475.22"
4171,15,"Laptop","Electronics","2026-01-04",2,"1372.43"
4172,143,"Bag","Electronics","2025-08-16",2,"44173.50"
4173,260,"Shoes","Fashion","2025-06-29",1,"32720.54"
4174,86,"Shoes","Fashion","2025-10-11",6,"31580.11"
4175,120,"Laptop","Electronics","2025-06-24",5,"40453.67"
4176,160,"Bag","Fashion","2026-02-15",4,"10500.63"
4177,249,"Watch","Fashion","2025-04-19",3,"41508.99"
4178,91,"Watch","Electronics","2025-09-01",3,"20117.78"
4179,256,"Laptop","Fashion","2025-06-27",5,"33198.97"
4180,113,"Phone","Electronics","2025-09-05",3,"19228.61"
4181,256,"Shoes","Fashion","2025-04-29",1,"36913.12"
4182,260,"Bag","Fashion","2025-05-10",5,"24631.24"
4183,31,"Laptop","Electronics","2025-11-22",2,"11315.09"
4184,184,"Watch","Electronics","2025-11-29",5,"28009.93"
4185,244,"Shoes","Electronics","2025-07-26",5,"41885.96"
4186,189,"Laptop","Electronics","2025-07-13",2,"48855.52"
4187,237,"Phone","Electronics","2025-04-30",2,"23422.60"
4188,241,"Phone","Fashion","2025-04-29",1,"15852.81"
4189,276,"Watch","Electronics","2025-03-12",3,"46146.81"
4190,239,"Phone","Fashion","2025-07-30",6,"21129.64"
4191,177,"Shoes","Electronics","2025-08-13",3,"1976.10"
4192,111,"Phone","Fashion","2025-08-22",2,"2349.27"
4193,194,"Shoes","Electronics","2025-05-11",3,"18212.79"
4194,237,"Watch","Electronics","2025-12-31",6,"4358.01"
4195,46,"Bag","Electronics","2025-08-07",4,"34499.67"
4196,207,"Bag","Electronics","2025-09-20",2,"908.90"
4197,106,"Laptop","Electronics","2025-07-17",4,"40661.72"
4198,83,"Watch","Electronics","2025-11-26",4,"32423.04"
4199,164,"Shoes","Electronics","2025-05-04",4,"15901.25"
4200,261,"Bag","Fashion","2025-08-23",3,"42249.90"
4201,156,"Bag","Fashion","2025-09-03",2,"38294.55"
4202,225,"Shoes","Electronics","2025-03-10",2,"37522.77"
4203,122,"Shoes","Electronics","2025-06-11",5,"37925.77"
4204,62,"Bag","Electronics","2025-11-03",6,"48269.98"
4205,91,"Laptop","Electronics","2025-04-17",4,"7852.09"
4206,285,"Watch","Electronics","2025-07-22",4,"22235.62"
4207,103,"Laptop","Fashion","2025-03-26",4,"11164.20"
4208,170,"Laptop","Fashion","2025-07-31",4,"23492.72"
4209,44,"Shoes","Fashion","2025-05-21",5,"4310.83"
4210,150,"Shoes","Electronics","2025-10-05",2,"9579.80"
4211,188,"Shoes","Fashion","2025-03-30",2,"33294.07"
4212,296,"Shoes","Electronics","2026-01-10",4,"7896.48"
4213,258,"Phone","Electronics","2025-10-28",1,"10429.80"
4214,207,"Phone","Electronics","2025-11-05",5,"22830.29"
4215,101,"Shoes","Fashion","2025-11-24",3,"24562.27"
4216,65,"Bag","Fashion","2025-09-03",2,"22993.69"
4217,16,"Bag","Fashion","2026-02-21",3,"16826.76"
4218,216,"Phone","Fashion","2025-08-30",2,"36773.61"
4219,202,"Phone","Fashion","2025-12-02",5,"29143.95"
4220,293,"Watch","Electronics","2025-05-08",2,"14575.03"
4221,271,"Shoes","Electronics","2025-03-29",5,"5000.92"
4222,107,"Phone","Electronics","2025-03-11",4,"24388.39"
4223,118,"Watch","Electronics","2025-12-30",5,"7230.48"
4224,187,"Bag","Fashion","2025-03-17",2,"15547.08"
4225,231,"Bag","Fashion","2026-01-11",3,"50205.66"
4226,144,"Shoes","Electronics","2025-08-19",5,"27475.64"
4227,74,"Watch","Electronics","2026-01-30",3,"30553.79"
4228,225,"Watch","Electronics","2025-09-30",1,"49661.14"
4229,205,"Watch","Fashion","2025-04-19",4,"10689.36"
4230,283,"Phone","Electronics","2025-03-22",3,"34199.54"
4231,144,"Shoes","Electronics","2026-02-28",3,"4808.82"
4232,292,"Bag","Fashion","2025-10-14",2,"48412.67"
4233,150,"Watch","Fashion","2026-01-05",3,"47351.40"
4234,146,"Watch","Fashion","2025-10-07",4,"19456.31"
4235,111,"Phone","Fashion","2025-10-30",3,"36780.95"
4236,41,"Watch","Fashion","2025-08-21",4,"9176.12"
4237,272,"Watch","Fashion","2025-11-22",4,"11539.48"
4238,13,"Laptop","Electronics","2025-04-16",1,"8847.97"
4239,106,"Watch","Electronics","2025-07-12",5,"5122.22"
4240,24,"Watch","Fashion","2025-05-14",6,"14545.38"
4241,282,"Bag","Electronics","2025-11-21",4,"31293.98"
4242,154,"Phone","Fashion","2025-10-16",6,"21780.30"
4243,192,"Shoes","Fashion","2025-05-06",6,"8957.58"
4244,113,"Phone","Fashion","2026-01-31",1,"36203.68"
4245,293,"Laptop","Fashion","2025-05-20",6,"37399.34"
4246,193,"Phone","Electronics","2025-03-05",1,"23419.74"
4247,292,"Shoes","Fashion","2025-08-01",3,"21702.24"
4248,197,"Phone","Fashion","2025-10-13",4,"44983.24"
4249,266,"Bag","Electronics","2026-02-15",5,"8373.57"
4250,298,"Watch","Fashion","2026-01-27",3,"1038.56"
4251,51,"Laptop","Electronics","2025-12-12",3,"14249.39"
4252,40,"Watch","Electronics","2025-03-28",2,"1387.49"
4253,173,"Laptop","Fashion","2025-09-19",2,"41917.91"
4254,11,"Laptop","Fashion","2025-08-27",4,"4100.64"
4255,65,"Watch","Fashion","2025-06-10",1,"8208.70"
4256,204,"Bag","Fashion","2025-05-28",3,"26037.10"
4257,67,"Laptop","Electronics","2025-12-29",5,"19620.94"
4258,121,"Shoes","Fashion","2025-06-13",6,"12863.60"
4259,13,"Watch","Fashion","2025-04-15",3,"43344.99"
4260,108,"Shoes","Electronics","2025-04-19",3,"36475.18"
4261,249,"Laptop","Fashion","2025-08-26",1,"49651.15"
4262,152,"Watch","Fashion","2025-07-27",3,"18059.14"
4263,274,"Phone","Fashion","2025-12-02",1,"35265.97"
4264,281,"Bag","Fashion","2025-04-21",5,"33241.83"
4265,130,"Phone","Fashion","2025-03-02",4,"11643.97"
4266,177,"Watch","Electronics","2025-10-08",4,"12745.96"
4267,115,"Watch","Fashion","2025-10-28",4,"13792.84"
4268,58,"Bag","Fashion","2025-11-21",6,"33877.91"
4269,164,"Phone","Fashion","2025-07-29",2,"1955.55"
4270,158,"Bag","Fashion","2026-02-12",2,"31834.26"
4271,299,"Phone","Fashion","2025-07-07",5,"25389.38"
4272,69,"Shoes","Electronics","2025-07-16",4,"17724.15"
4273,120,"Watch","Fashion","2025-07-13",4,"7900.68"
4274,231,"Laptop","Electronics","2025-09-03",4,"13793.72"
4275,186,"Phone","Fashion","2025-11-19",4,"5303.15"
4276,11,"Watch","Electronics","2025-07-19",6,"41920.84"
4277,259,"Bag","Electronics","2025-11-01",6,"1161.39"
4278,120,"Laptop","Electronics","2026-01-03",5,"28197.30"
4279,210,"Bag","Electronics","2025-09-29",2,"50424.69"
4280,79,"Watch","Electronics","2025-09-03",3,"44506.70"
4281,106,"Laptop","Fashion","2025-09-04",3,"28987.14"
4282,108,"Watch","Electronics","2025-03-14",3,"44968.08"
4283,268,"Bag","Electronics","2025-09-02",4,"10791.62"
4284,247,"Phone","Electronics","2025-07-07",6,"32443.46"
4285,10,"Laptop","Fashion","2025-06-27",4,"44782.35"
4286,177,"Bag","Fashion","2025-07-10",5,"48068.33"
4287,260,"Bag","Electronics","2025-09-17",3,"18067.71"
4288,177,"Laptop","Fashion","2025-04-02",6,"45348.50"
4289,198,"Phone","Electronics","2025-05-29",3,"22018.14"
4290,223,"Watch","Electronics","2025-03-21",6,"16926.18"
4291,236,"Shoes","Electronics","2025-07-26",1,"8185.07"
4292,35,"Laptop","Fashion","2025-03-07",2,"19845.92"
4293,163,"Phone","Fashion","2025-03-02",6,"1701.44"
4294,136,"Laptop","Fashion","2025-12-28",5,"12815.23"
4295,232,"Phone","Fashion","2025-12-19",4,"50180.57"
4296,268,"Shoes","Fashion","2025-04-11",4,"14459.33"
4297,159,"Phone","Electronics","2026-01-25",5,"42228.92"
4298,231,"Watch","Fashion","2025-11-28",3,"41483.52"
4299,292,"Shoes","Electronics","2025-10-20",3,"34202.15"
4300,119,"Watch","Electronics","2025-10-26",3,"46057.37"
4301,112,"Phone","Fashion","2025-05-16",1,"17417.44"
4302,128,"Laptop","Electronics","2025-09-11",4,"15393.13"
4303,69,"Bag","Electronics","2026-02-23",4,"5089.57"
4304,110,"Bag","Electronics","2026-02-03",5,"11981.13"
4305,36,"Phone","Fashion","2025-03-16",3,"30762.22"
4306,104,"Watch","Fashion","2025-04-17",3,"42477.18"
4307,251,"Laptop","Fashion","2026-02-04",5,"47660.01"
4308,2,"Laptop","Fashion","2026-01-13",4,"41294.22"
4309,30,"Bag","Fashion","2025-07-08",4,"6538.16"
4310,237,"Bag","Electronics","2026-02-18",3,"11421.34"
4311,97,"Shoes","Electronics","2025-07-05",2,"2574.27"
4312,130,"Laptop","Electronics","2025-04-08",2,"45999.12"
4313,62,"Shoes","Fashion","2025-12-31",4,"48000.50"
4314,153,"Shoes","Electronics","2026-02-02",3,"27349.51"
4315,3,"Phone","Fashion","2025-07-06",2,"25395.26"
4316,193,"Bag","Electronics","2025-03-11",5,"46905.60"
4317,127,"Shoes","Electronics","2026-02-05",5,"29503.49"
4318,78,"Watch","Fashion","2025-12-09",3,"15616.44"
4319,89,"Watch","Fashion","2025-12-17",6,"33045.99"
4320,172,"Phone","Electronics","2025-06-19",4,"49788.89"
4321,20,"Bag","Fashion","2026-01-13",5,"35789.40"
4322,196,"Laptop","Electronics","2025-10-24",5,"9975.08"
4323,232,"Shoes","Electronics","2025-06-26",2,"10939.66"
4324,3,"Laptop","Electronics","2025-05-05",2,"21165.16"
4325,46,"Shoes","Fashion","2026-01-20",3,"24551.53"
4326,176,"Watch","Electronics","2026-01-17",2,"9345.88"
4327,247,"Shoes","Fashion","2025-11-01",5,"46335.25"
4328,48,"Shoes","Electronics","2025-12-18",1,"33852.86"
4329,28,"Bag","Fashion","2025-09-14",3,"4265.49"
